experiment,variant,job_key,L,stress,chi,phi_mean,phi_var,cv,topology,topo_params,n_runs,engine_config,elapsed_sec
micro_rule,baseline,"{""L"": 400, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.2, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",400,1.2,0.0010687499999999864,0.999625,2.671874999999966e-06,0.0016352003039417202,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",0.5378
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.8, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.8,0.14332500000000004,0.95275,0.00017915625000000003,0.01404872865198747,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.964
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.82, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.82,0.07493437500000014,0.9588124999999998,9.366796875000018e-05,0.010093966612801238,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.7664
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.84, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.84,0.05653437499999976,0.9651874999999999,7.06679687499997e-05,0.008709628185921886,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.2669
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.86, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.86,0.05028437499999999,0.9704375000000001,6.285546874999999e-05,0.008169659655989196,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.4132
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.88, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.88,0.02351250000000009,0.9778750000000003,2.939062500000011e-05,0.005543972502160674,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.1806
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.9,0.032309374999999994,0.9819374999999999,4.038671874999999e-05,0.006471954256529671,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.0785
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.92,0.03918437500000026,0.9838125,4.8980468750000324e-05,0.007113758741291675,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.9974
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.94, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.94,0.02228437500000005,0.9870624999999998,2.7855468750000065e-05,0.005347004909401855,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.9074
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.96, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.96,0.035909375000000125,0.9889374999999998,4.4886718750000154e-05,0.006774700247611362,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.9106
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.98, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,0.98,0.017800000000000073,0.9917499999999999,2.225000000000009e-05,0.004756229459065603,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.7818
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.0, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.0,0.017284375000000095,0.9939374999999998,2.160546875000012e-05,0.004676519722858104,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.7516
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.02, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.02,0.007534375000000027,0.9954375000000001,9.417968750000034e-06,0.003082936823555205,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.5864
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.04, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.04,0.01044999999999999,0.9960000000000001,1.3062499999999989e-05,0.003628722965562488,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.4135
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.06, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.06,0.005875000000000061,0.9974999999999999,7.343750000000076e-06,0.0027167272416890867,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.3028
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.08, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.08,0.004325000000000034,0.9977499999999999,5.406250000000042e-06,0.00233037775466529,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.3209
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.1, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.1,0.0035593749999999966,0.9975624999999999,4.449218749999996e-06,0.0021144711522694316,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.2647
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.12, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.12,0.002737500000000023,0.998875,3.4218750000000285e-06,0.0018519144771554003,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.0118
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.14, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.14,0.002284374999999996,0.9989374999999999,2.8554687499999953e-06,0.001691610565550368,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.1024
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.16, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.16,0.002159375000000008,0.9991875,2.69921875000001e-06,0.0016442658945511903,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.0088
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.18, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.18,0.001012500000000017,0.999625,1.2656250000000212e-06,0.0011254220332624829,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.0742
micro_rule,baseline,"{""L"": 800, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.2, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",800,1.2,0.0020125000000000013,0.999125,2.515625000000002e-06,0.0015874612211246746,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",0.9308
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.8, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.8,0.08646718749999988,0.9572187500000002,5.404199218749992e-05,0.007679880779143501,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",4.8044
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.82, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.82,0.06049218750000005,0.96359375,3.780761718750003e-05,0.006381101886755658,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",4.7813
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.84, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.84,0.07302968749999982,0.9709062500000002,4.564355468749989e-05,0.006958448751390516,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",4.4503
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.86, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.86,0.05580468749999999,0.9764062499999999,3.48779296875e-05,0.006048459795728265,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",4.1898
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.88, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.88,0.04150000000000016,0.978125,2.5937500000000102e-05,0.0052067856325785054,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",4.0228
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.9,0.05149374999999986,0.9825624999999999,3.218359374999991e-05,0.0057737381475758244,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",3.7055
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.92,0.046718749999999774,0.9865625000000001,2.9199218749999857e-05,0.005477230429455349,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",3.4041
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.94, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.94,0.02032968750000002,0.98790625,1.2706054687500012e-05,0.0036081918989358144,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",3.2176
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.96, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.96,0.021617187499999854,0.99140625,1.3510742187499909e-05,0.0037075579764108027,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.7503
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 0.98, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,0.98,0.012068749999999974,0.9926875000000001,7.542968749999983e-06,0.002766677899983606,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.8421
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.0, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.0,0.015318750000000063,0.9941875000000001,9.57421875000004e-06,0.0031123137724238608,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.4771
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.02, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.02,0.008329687500000035,0.9960312500000003,5.206054687500022e-06,0.002290769533620537,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.6119
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.04, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.04,0.009242187500000113,0.99640625,5.77636718750007e-06,0.0024120758093239916,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.2997
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.06, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.06,0.005779687500000092,0.99690625,3.6123046875000576e-06,0.001906504648698798,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.4259
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.08, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.08,0.004404687499999996,0.9984687500000001,2.7529296874999978e-06,0.0016617400334835563,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.2178
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.1, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.1,0.002529687499999993,0.9984687500000001,1.5810546874999955e-06,0.0012593283176570798,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.3003
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.12, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.12,0.0033296875000000292,0.9986562500000001,2.0810546875000183e-06,0.0014445271943654085,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.9554
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.14, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.14,0.0035875000000000186,0.9985000000000002,2.2421875000000117e-06,0.0014996430333889545,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",2.0176
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.16, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.16,0.000912499999999961,0.9995,5.703124999999756e-07,0.0007555681574283587,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.4667
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.18, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.18,0.0009921874999999577,0.9995312500000001,6.201171874999736e-07,0.0007878445001315543,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.3363
micro_rule,baseline,"{""L"": 1600, ""engine_config"": {""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}, ""experiment"": ""micro_rule"", ""stress"": 1.2, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""baseline""}",1600,1.2,0.001079687499999954,0.9994687500000001,6.748046874999712e-07,0.0008219015994806386,chain,{},20,"{""activation"": ""gaussian_cdf"", ""memory"": ""exponential"", ""noise"": ""gaussian""}",1.2958
